Date,Price,Open,High,Low,Vol.,Change %
21-Jul-21,0.1902,0.169995,0.213724,0.168116,6.99B,11.90%
20-Jul-21,0.16998,0.172386,0.17795,0.159506,3.04B,-1.39%
19-Jul-21,0.172381,0.179217,0.181502,0.169689,1.76B,-3.82%
18-Jul-21,0.179223,0.186197,0.195538,0.178217,2.18B,-3.72%
17-Jul-21,0.186148,0.171401,0.204383,0.168685,3.96B,8.61%
16-Jul-21,0.171393,0.18457,0.187342,0.170699,1.94B,-7.13%
15-Jul-21,0.18455,0.19727,0.200281,0.179943,1.57B,-6.46%
14-Jul-21,0.197285,0.199349,0.204037,0.187339,1.95B,-1.04%
13-Jul-21,0.199354,0.207023,0.207023,0.197284,1.41B,-3.70%
12-Jul-21,0.207021,0.214899,0.217431,0.203465,1.22B,-3.56%
11-Jul-21,0.214666,0.213362,0.218014,0.210114,827.39M,0.61%
10-Jul-21,0.213355,0.219219,0.227071,0.209778,1.44B,-2.70%
9-Jul-21,0.219272,0.207422,0.228825,0.195927,3.71B,5.71%
8-Jul-21,0.207422,0.222249,0.222825,0.204676,2.35B,-6.67%
7-Jul-21,0.222236,0.233139,0.236157,0.219121,1.48B,-4.68%
6-Jul-21,0.233139,0.230679,0.241535,0.228784,1.58B,1.07%
5-Jul-21,0.230667,0.241018,0.241018,0.224828,1.79B,-4.30%
4-Jul-21,0.241031,0.246818,0.248907,0.088727,1.31B,-2.34%
3-Jul-21,0.246818,0.24459,0.24919,0.241668,1.18B,0.92%
2-Jul-21,0.244571,0.243118,0.247206,0.237999,1.80B,0.43%
1-Jul-21,0.243534,0.253113,0.259426,0.237295,3.48B,-3.80%
30-Jun-21,0.253155,0.261972,0.262796,0.237309,2.62B,-3.36%
29-Jun-21,0.26196,0.255102,0.273184,0.250805,3.01B,2.69%
28-Jun-21,0.255086,0.264244,0.266409,0.249685,2.76B,-3.32%
27-Jun-21,0.263852,0.245715,0.266204,0.240106,3.12B,7.84%
26-Jun-21,0.244672,0.237536,0.254761,0.230747,4.13B,2.99%
25-Jun-21,0.237565,0.262855,0.288556,0.229007,9.17B,-9.61%
24-Jun-21,0.262808,0.234948,0.268676,0.222169,5.72B,11.86%
23-Jun-21,0.234934,0.19035,0.247364,0.181047,9.45B,23.42%
22-Jun-21,0.190348,0.179103,0.216312,0.164609,12.28B,6.12%
21-Jun-21,0.179371,0.279146,0.280051,0.16764,12.11B,-35.72%
20-Jun-21,0.27903,0.281178,0.288347,0.254218,2.67B,-0.78%
19-Jun-21,0.281223,0.291253,0.295581,0.281212,1.13B,-3.44%
18-Jun-21,0.291253,0.302532,0.303863,0.278563,2.23B,-3.73%
17-Jun-21,0.302527,0.304353,0.310874,0.299627,1.17B,-0.60%
16-Jun-21,0.304355,0.31817,0.319177,0.302738,1.58B,-4.35%
15-Jun-21,0.318183,0.326036,0.32869,0.314971,1.69B,-2.41%
14-Jun-21,0.326031,0.321525,0.335614,0.317576,2.12B,1.41%
13-Jun-21,0.321496,0.309628,0.326631,0.303964,1.66B,3.84%
12-Jun-21,0.309604,0.316841,0.316841,0.299227,1.99B,-2.28%
11-Jun-21,0.316842,0.325036,0.331803,0.310883,2.01B,-2.48%
10-Jun-21,0.324914,0.342524,0.344416,0.321813,2.26B,-5.15%
9-Jun-21,0.342546,0.326036,0.352889,0.312234,3.51B,5.07%
8-Jun-21,0.326014,0.330335,0.34016,0.296348,4.84B,-1.11%
7-Jun-21,0.329668,0.369419,0.377236,0.326892,3.31B,-10.73%
6-Jun-21,0.369287,0.371029,0.375676,0.365641,1.81B,-0.48%
5-Jun-21,0.371083,0.375948,0.392679,0.359655,3.84B,-1.29%
4-Jun-21,0.37595,0.399356,0.399609,0.34992,6.71B,-5.86%
3-Jun-21,0.399332,0.423221,0.440261,0.37731,7.34B,-5.62%
2-Jun-21,0.42313,0.369067,0.4441,0.351944,12.20B,14.65%
1-Jun-21,0.369066,0.323958,0.381584,0.310439,6.84B,13.93%
31-May-21,0.323951,0.300772,0.327625,0.293505,2.89B,7.55%
30-May-21,0.301199,0.302124,0.310034,0.286698,2.35B,-0.31%
29-May-21,0.302128,0.310742,0.317036,0.279573,3.10B,-2.77%
28-May-21,0.31073,0.332085,0.344428,0.30012,4.16B,-6.42%
27-May-21,0.332046,0.350464,0.350524,0.32524,2.96B,-5.26%
26-May-21,0.350483,0.345548,0.364539,0.336194,3.83B,1.45%
25-May-21,0.345477,0.364394,0.379504,0.323238,6.50B,-5.20%
24-May-21,0.364433,0.305975,0.369911,0.295792,8.16B,19.10%
23-May-21,0.305984,0.341509,0.349669,0.249235,9.45B,-10.40%
22-May-21,0.341484,0.358377,0.359675,0.317692,6.33B,-4.72%
21-May-21,0.358401,0.397731,0.411212,0.315049,8.54B,-9.89%
20-May-21,0.397741,0.330407,0.432618,0.297074,13.85B,20.40%
19-May-21,0.330353,0.474719,0.477866,0.217528,19.28B,-30.41%
18-May-21,0.474714,0.486444,0.512529,0.468941,4.75B,-2.40%
17-May-21,0.486366,0.513062,0.514821,0.457331,6.84B,-5.20%
16-May-21,0.513023,0.507796,0.547205,0.449635,8.26B,1.10%
15-May-21,0.507448,0.559594,0.563262,0.493248,7.92B,-9.32%
14-May-21,0.559581,0.486983,0.589075,0.464572,16.22B,14.93%
13-May-21,0.48691,0.389257,0.514831,0.353838,16.69B,25.12%
12-May-21,0.389159,0.493226,0.519039,0.385839,8.60B,-21.10%
11-May-21,0.493231,0.449956,0.544636,0.44294,12.46B,9.61%
10-May-21,0.449977,0.568689,0.568689,0.422392,15.36B,-20.87%
9-May-21,0.568682,0.63533,0.697487,0.423602,37.25B,-10.36%
8-May-21,0.634394,0.686914,0.738255,0.605162,16.92B,-7.64%
7-May-21,0.68688,0.579819,0.729865,0.519357,18.81B,18.46%
6-May-21,0.579839,0.653501,0.663006,0.541526,12.97B,-11.52%
5-May-21,0.655355,0.559521,0.693839,0.536232,28.03B,17.24%
4-May-21,0.559005,0.438349,0.594039,0.398416,31.90B,27.56%
3-May-21,0.438244,0.372467,0.443181,0.372467,9.97B,17.68%
2-May-21,0.372404,0.390686,0.399246,0.363912,8.20B,-4.67%
1-May-21,0.390642,0.336657,0.396647,0.327317,11.34B,16.04%
30-Apr-21,0.336635,0.303226,0.338327,0.300761,6.48B,11.01%
29-Apr-21,0.30324,0.323591,0.323797,0.295612,6.74B,-6.29%
28-Apr-21,0.323582,0.270696,0.343505,0.255591,21.22B,19.55%
27-Apr-21,0.270668,0.270118,0.278347,0.264018,5.38B,0.32%
26-Apr-21,0.269805,0.251192,0.279737,0.24739,7.90B,7.45%
25-Apr-21,0.251103,0.269932,0.288841,0.224455,10.02B,-7.00%
24-Apr-21,0.270017,0.24879,0.289165,0.229214,17.25B,8.56%
23-Apr-21,0.248731,0.2608,0.269065,0.166312,27.91B,-4.63%
22-Apr-21,0.26081,0.305718,0.308332,0.256061,17.34B,-14.67%
21-Apr-21,0.305633,0.317922,0.346599,0.297108,15.48B,-3.80%
20-Apr-21,0.317696,0.407451,0.422212,0.271758,33.27B,-22.01%
19-Apr-21,0.407335,0.322197,0.433969,0.309128,31.68B,26.49%
18-Apr-21,0.322037,0.282723,0.349748,0.239707,29.11B,14.23%
17-Apr-21,0.281909,0.365389,0.378924,0.23201,39.28B,-22.88%
16-Apr-21,0.365551,0.182628,0.449889,0.180132,83.39B,99.99%
15-Apr-21,0.182784,0.121275,0.189446,0.120291,37.96B,50.63%
14-Apr-21,0.121349,0.09425,0.144229,0.092535,57.29B,29.42%
13-Apr-21,0.093763,0.070709,0.095671,0.070705,23.19B,32.59%
12-Apr-21,0.070719,0.074205,0.075337,0.068792,8.90B,-4.63%
11-Apr-21,0.07415,0.06368,0.079712,0.063402,24.47B,16.43%
10-Apr-21,0.063688,0.061605,0.065016,0.060969,5.30B,3.42%
9-Apr-21,0.061582,0.061754,0.063832,0.060536,4.13B,-0.28%
8-Apr-21,0.061757,0.05873,0.062168,0.058705,3.86B,5.16%
7-Apr-21,0.058728,0.064281,0.067151,0.057211,9.59B,-8.64%
6-Apr-21,0.064283,0.059921,0.064989,0.058068,9.45B,7.23%
5-Apr-21,0.059948,0.057393,0.060593,0.056318,5.22B,4.44%
4-Apr-21,0.057401,0.055542,0.058122,0.055121,3.28B,3.32%
3-Apr-21,0.055554,0.057567,0.05944,0.055553,4.08B,-3.50%
2-Apr-21,0.05757,0.062093,0.062794,0.057285,8.10B,-7.31%
1-Apr-21,0.062113,0.053742,0.070722,0.053723,26.14B,15.57%
31-Mar-21,0.053744,0.054026,0.054484,0.051896,2.26B,-0.52%
30-Mar-21,0.054027,0.054122,0.055567,0.053738,2.81B,-0.14%
29-Mar-21,0.054102,0.053641,0.054673,0.05323,1.92B,0.87%
28-Mar-21,0.053637,0.054436,0.054859,0.053046,1.42B,-1.45%
27-Mar-21,0.054426,0.053976,0.055388,0.053456,2.39B,0.84%
26-Mar-21,0.053973,0.051249,0.053988,0.051241,2.11B,5.29%
25-Mar-21,0.051263,0.051501,0.05241,0.04965,3.47B,-0.48%
24-Mar-21,0.05151,0.053431,0.056659,0.050887,3.00B,-3.61%
23-Mar-21,0.053437,0.054913,0.056043,0.052797,2.81B,-2.72%
22-Mar-21,0.054929,0.057475,0.057923,0.054801,2.42B,-4.42%
21-Mar-21,0.057471,0.058829,0.059509,0.056763,2.57B,-2.31%
20-Mar-21,0.058827,0.058263,0.060603,0.058042,3.43B,0.95%
19-Mar-21,0.05827,0.05729,0.059825,0.056462,3.12B,1.70%
18-Mar-21,0.057294,0.057878,0.05915,0.056997,2.56B,-1.01%
17-Mar-21,0.05788,0.058606,0.058881,0.056567,2.39B,-1.25%
16-Mar-21,0.058611,0.056968,0.05905,0.055365,3.91B,2.89%
15-Mar-21,0.056965,0.058429,0.059736,0.055064,4.77B,-2.51%
14-Mar-21,0.058431,0.062676,0.06351,0.058431,9.16B,-6.80%
13-Mar-21,0.062694,0.055238,0.062739,0.054694,6.37B,13.45%
12-Mar-21,0.055261,0.055896,0.056965,0.054298,3.66B,-1.13%
11-Mar-21,0.055893,0.055877,0.056895,0.054398,3.39B,-0.01%
10-Mar-21,0.0559,0.0579,0.058642,0.054554,4.71B,-3.58%
9-Mar-21,0.057978,0.062851,0.062851,0.056009,8.67B,-7.75%
8-Mar-21,0.062848,0.051888,0.062848,0.051622,13.64B,21.14%
7-Mar-21,0.051881,0.050924,0.052248,0.050548,3.03B,1.86%
6-Mar-21,0.050935,0.049523,0.052453,0.049256,5.28B,2.73%
5-Mar-21,0.049584,0.049925,0.050877,0.048026,3.76B,-0.69%
4-Mar-21,0.049927,0.050469,0.051118,0.047762,3.65B,-1.08%
3-Mar-21,0.050474,0.050343,0.052153,0.050011,3.64B,0.39%
2-Mar-21,0.050279,0.050582,0.052423,0.049198,4.67B,-0.59%
1-Mar-21,0.050576,0.048134,0.05229,0.047929,5.22B,5.08%
28-Feb-21,0.048129,0.050076,0.050176,0.044811,4.85B,-3.89%
27-Feb-21,0.050076,0.050466,0.051993,0.049173,4.45B,-0.77%
26-Feb-21,0.050463,0.049909,0.052537,0.048537,6.16B,0.84%
25-Feb-21,0.050045,0.056663,0.05803,0.049862,9.27B,-11.67%
24-Feb-21,0.056653,0.047663,0.0604,0.046065,19.49B,18.84%
23-Feb-21,0.047673,0.053537,0.053774,0.041782,11.25B,-10.94%
22-Feb-21,0.05353,0.056136,0.060737,0.046516,15.50B,-4.21%
21-Feb-21,0.055881,0.054196,0.059292,0.05335,10.29B,3.23%
20-Feb-21,0.054135,0.055044,0.060455,0.051115,14.03B,-1.64%
19-Feb-21,0.055036,0.059117,0.059628,0.054075,11.88B,-6.93%
18-Feb-21,0.059134,0.049469,0.063482,0.04897,21.38B,19.54%
17-Feb-21,0.049467,0.053513,0.055054,0.04796,10.52B,-7.56%
16-Feb-21,0.053513,0.056427,0.05981,0.050815,11.60B,-5.19%
15-Feb-21,0.056442,0.062639,0.064003,0.047653,19.30B,-9.89%
14-Feb-21,0.062639,0.066244,0.066392,0.055785,13.80B,-5.45%
13-Feb-21,0.066249,0.069815,0.071703,0.065915,7.32B,-5.07%
12-Feb-21,0.069791,0.06978,0.07272,0.061285,13.24B,0.26%
11-Feb-21,0.069611,0.07258,0.074843,0.068152,11.23B,-4.10%
10-Feb-21,0.072584,0.070015,0.081396,0.067081,22.67B,3.67%
9-Feb-21,0.070012,0.078782,0.083567,0.064053,22.36B,-11.14%
8-Feb-21,0.078793,0.077936,0.085037,0.063839,38.11B,0.36%
7-Feb-21,0.078508,0.057506,0.086356,0.053464,54.23B,36.62%
6-Feb-21,0.057465,0.046788,0.058646,0.044505,26.40B,22.83%
5-Feb-21,0.046783,0.052933,0.054033,0.043289,27.11B,-11.64%
4-Feb-21,0.052944,0.03734,0.059081,0.035919,72.24B,41.77%
3-Feb-21,0.037345,0.031297,0.039651,0.031031,20.28B,19.33%
2-Feb-21,0.031296,0.034784,0.035142,0.029054,19.70B,-9.82%
1-Feb-21,0.034705,0.036826,0.0437,0.033096,39.34B,-5.80%
31-Jan-21,0.036841,0.028199,0.048998,0.026909,65.01B,30.66%
30-Jan-21,0.028197,0.045859,0.050499,0.022269,77.24B,-39.49%
29-Jan-21,0.046597,0.036085,0.07797,0.03234,146.80B,28.49%
28-Jan-21,0.036265,0.007415,0.037902,0.007415,12.41B,387.36%
27-Jan-21,0.007441,0.008244,0.008245,0.007268,2.01B,-9.70%
26-Jan-21,0.00824,0.008349,0.008454,0.008014,1.47B,-1.35%
25-Jan-21,0.008353,0.008714,0.008899,0.008259,2.07B,-4.14%
24-Jan-21,0.008714,0.008571,0.008955,0.008504,1.84B,1.67%
23-Jan-21,0.008571,0.008516,0.008801,0.008359,1.79B,0.65%
22-Jan-21,0.008516,0.008167,0.008751,0.007571,2.47B,4.20%
21-Jan-21,0.008172,0.009055,0.009099,0.008049,2.88B,-9.75%
20-Jan-21,0.009055,0.00905,0.009141,0.008506,2.65B,0.02%
19-Jan-21,0.009053,0.009173,0.009655,0.009,3.51B,-1.29%
18-Jan-21,0.009172,0.009094,0.009302,0.008949,2.48B,0.86%
17-Jan-21,0.009094,0.009235,0.009365,0.008806,3.07B,-1.52%
16-Jan-21,0.009235,0.00937,0.009546,0.009095,3.59B,-1.48%
15-Jan-21,0.009373,0.009398,0.009827,0.008373,6.69B,-0.28%
14-Jan-21,0.0094,0.008672,0.010064,0.008329,7.54B,8.43%
13-Jan-21,0.008669,0.008068,0.008669,0.007779,3.98B,7.47%
12-Jan-21,0.008066,0.008824,0.009136,0.007848,5.99B,-8.63%
11-Jan-21,0.008828,0.009829,0.009846,0.006727,11.36B,-10.20%
10-Jan-21,0.009831,0.010159,0.01085,0.009056,8.01B,-3.22%
9-Jan-21,0.010158,0.009753,0.010687,0.009658,6.61B,4.15%
8-Jan-21,0.009753,0.009728,0.010253,0.008834,5.48B,0.29%
7-Jan-21,0.009724,0.010443,0.010497,0.008972,7.15B,-6.88%
6-Jan-21,0.010443,0.00996,0.010968,0.009652,16.84B,4.87%
5-Jan-21,0.009958,0.009784,0.010319,0.008866,15.37B,1.82%
4-Jan-21,0.00978,0.009845,0.011493,0.007623,38.72B,-0.71%
3-Jan-21,0.00985,0.010493,0.013928,0.009381,71.68B,-6.09%
2-Jan-21,0.010489,0.005667,0.014008,0.005553,100.85B,85.27%
1-Jan-21,0.005661,0.004666,0.005676,0.004606,8.41B,21.33%
